timestamp,pitch,roll,heading,lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,temp,humidity,pressure
2026-06-25 11:46:50,167.6,58.8,126.4,0.27,-0.29,-0.69,-0.0894,-1.6144,0.0284,0,0,0
2026-06-25 11:46:52,176.7,84.0,140.2,-1.0,0.46,-0.01,0.0371,-0.2389,-0.8225,0,0,0
2026-06-25 11:46:54,167.5,65.9,166.6,0.28,-0.38,-0.72,-0.4527,-0.1254,-0.8672,0,0,0
2026-06-25 11:46:56,-38.5,68.2,157.1,0.1,0.32,1.12,0.2214,1.6744,-0.9425,0,0,0
2026-06-25 11:46:58,-14.6,65.8,130.5,-0.74,0.38,0.48,0.66,-1.4999,-1.0363,0,0,0
2026-06-25 11:47:00,-95.3,81.7,105.0,-1.98,-0.36,-0.67,0.2302,-3.0838,0.3403,0,0,0
2026-06-25 11:47:02,70.7,77.9,97.9,0.76,-0.72,-3.22,0.0338,0.2945,0.1025,0,0,0
2026-06-25 11:47:04,0.8,84.9,91.4,0.04,-0.42,-0.72,-0.0611,-0.7145,-0.2214,0,0,0
2026-06-25 11:47:06,-7.9,72.9,93.0,-0.27,0.18,0.67,0.0993,-0.3294,-0.2531,0,0,0
2026-06-25 11:47:08,-11.6,28.4,91.8,-2.34,0.69,0.6,-0.1091,0.2083,0.1276,0,0,0
2026-06-25 11:47:10,-178.0,83.7,89.6,0.25,0.25,-0.28,0.1505,-1.1999,1.2272,0,0,0
2026-06-25 11:47:12,143.3,60.8,81.7,-1.07,-0.46,-1.2,-0.6414,-4.4626,1.1268,0,0,0
2026-06-25 11:47:14,165.8,52.6,69.1,-1.75,0.05,0.79,0.6458,-2.6027,1.3406,0,0,0
2026-06-25 11:47:16,-168.6,47.9,97.2,-1.43,0.5,1.28,-0.5367,0.0404,-0.1189,0,0,0
2026-06-25 11:47:18,-80.4,46.1,74.8,-1.76,1.35,-0.25,0.3687,0.3742,-0.1233,0,0,0
2026-06-25 11:47:20,-118.9,64.1,117.2,-0.15,0.75,-1.61,-4.6186,-1.1792,0.0535,0,0,0
2026-06-25 11:47:22,-17.9,71.6,177.4,0.31,-1.12,0.2,-3.6685,-0.684,-0.5149,0,0,0
2026-06-25 11:47:24,46.8,81.3,88.9,0.05,0.14,0.48,0.0175,0.0774,-0.0709,0,0,0
2026-06-25 11:47:26,39.9,80.8,86.4,-0.07,0.04,0.13,0,-0.0033,-0.0076,0,0,0
2026-06-25 11:47:28,39.8,80.8,86.4,-0.1,0.03,-0.03,0.0011,0.0044,-0.0044,0,0,0
2026-06-25 11:47:30,39.9,80.8,86.4,0,0.02,0.02,0.0011,0.0022,-0.0011,0,0,0
2026-06-25 11:47:32,39.9,80.8,86.4,-0.07,0.02,0.03,0.0022,0.0011,-0.0022,0,0,0
2026-06-25 11:47:34,39.9,80.8,86.4,0.03,0.03,0.12,0,0,0.0033,0,0,0
2026-06-25 11:47:36,39.9,80.8,86.4,0,0.04,0.13,0.0011,0.0022,-0.0011,0,0,0
2026-06-25 11:48:33,39.9,80.8,86.4,0,0.03,0.1,-0.0011,0.0011,0.0022,0,0,0
2026-06-25 11:48:35,39.9,80.8,86.4,0.01,0.06,0.05,0,0.0011,-0.0011,0,0,0
2026-06-25 11:48:37,39.9,80.8,86.4,-0.05,0.04,0.02,0,0,0,0,0,0
2026-06-25 11:48:39,39.9,80.8,86.4,0,0.03,0.05,0.0011,-0.0011,0.0011,0,0,0
2026-06-25 11:48:41,39.9,80.8,86.4,-0.02,0.03,0,-0.0011,0,0.0011,0,0,0
2026-06-25 11:48:43,13.9,72.9,88.5,-0.35,-0.01,0.44,0.0327,1.1116,-0.1996,0,0,0
2026-06-25 11:48:45,26.4,74.2,87.8,0.13,-0.05,0.22,0.0404,-0.793,-0.4418,0,0,0
2026-06-25 11:48:47,38.4,80.8,79.3,-0.46,-0.26,0.41,1.453,0.1342,-0.7036,0,0,0
2026-06-25 11:48:49,90.5,80.3,65.6,-0.09,-0.01,-0.14,0.0044,0.0153,0.2651,0,0,0
