timestamp,pitch,roll,heading,lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,temp,humidity,pressure
2026-06-25 12:28:29,-15.5,64.5,228.9,-2.16,-1.71,-2.82,0.5672,2.7696,-0.9545,0,0,0
2026-06-25 12:28:31,-111.6,73.6,184.8,-1.65,0.3,-0.18,0.6632,-1.825,0.649,0,0,0
2026-06-25 12:28:33,-32.8,46.1,172.0,-1.19,0.3,0.79,0.2585,1.3057,-0.9294,0,0,0
2026-06-25 12:28:35,-11.9,61.9,215.8,-0.48,-0.26,0.56,-2.0759,-1.0821,1.0177,0,0,0
2026-06-25 12:28:37,-104.2,60.2,155.6,0.86,1.21,-1.43,3.5976,0.4298,0.4581,0,0,0
2026-06-25 12:28:39,178.0,12.9,105.9,-1.15,0.43,-0.52,0.9588,-2.7576,-1.5283,0,0,0
2026-06-25 12:28:41,18.4,68.4,104.9,1.22,0.61,-2.37,-1.0494,-2.9791,0.0764,0,0,0
2026-06-25 12:28:43,30.1,73.1,91.8,-0.07,0.03,0.2,0.1407,-0.0065,-0.0469,0,0,0
2026-06-25 12:28:45,2.4,86.4,93.6,-0.6,-0.07,-0.09,-0.096,-0.6698,0.0425,0,0,0
2026-06-25 12:28:47,176.9,85.4,92.4,-0.05,-0.23,-0.06,0.0305,0.3163,-0.1113,0,0,0
2026-06-25 12:28:49,177.8,84.0,93.1,0.11,-0.49,-0.51,-0.0076,-0.0807,-0.1745,0,0,0
2026-06-25 12:28:51,-150.1,66.6,105.8,-4.26,-0.67,0.12,-0.7745,4.1822,-0.2487,0,0,0
2026-06-25 12:28:53,-24.8,30.3,120.1,-0.9,0.12,-0.25,-0.3109,-0.1025,0.8639,0,0,0
2026-06-25 12:28:55,9.3,46.2,133.4,-1.69,0.69,-0.11,-0.9065,2.2373,0.9316,0,0,0
2026-06-25 12:28:57,48.1,56.3,150.2,1.18,-0.9,0.64,-0.4767,-0.8465,0.5061,0,0,0
2026-06-25 12:28:59,101.6,74.4,204.2,0.22,1.02,-0.53,-0.2553,-0.9697,-1.0996,0,0,0
